rank,score,sharpe,profit_factor,win_rate,trades,total_return,max_drawdown,avg_hold,use_slope,use_trend_sep,use_vcp,use_breakout,use_orb,use_rsi_rise,use_rsi_delta,use_rsi_lvl,use_adx,use_52w_high,use_ma20
1379,9.5862,2.4436,3.923,0.6679,551,293.26,-7.32,2.86,0,1,1,1,1,0,0,0,1,0,1
1380,9.5862,2.4436,3.923,0.6679,551,293.26,-7.32,2.86,0,1,1,1,1,0,1,0,1,0,1
1381,9.5862,2.4436,3.923,0.6679,551,293.26,-7.32,2.86,0,1,1,1,1,1,0,0,1,0,1
1382,9.5862,2.4436,3.923,0.6679,551,293.26,-7.32,2.86,0,1,1,1,1,1,1,0,1,0,1
1383,9.5604,2.9237,3.2699,0.6359,1464,1557.24,-7.09,2.84,0,0,0,1,0,0,1,0,0,0,0
1384,9.5604,2.9237,3.2699,0.6359,1464,1557.24,-7.09,2.84,0,0,0,1,0,1,1,0,0,0,0
1385,9.5169,2.5932,3.6699,0.6861,634,288.51,-7.56,2.46,0,0,1,1,1,0,0,0,1,1,1
1386,9.5169,2.5932,3.6699,0.6861,634,288.51,-7.56,2.46,0,0,1,1,1,0,1,0,1,1,1
1387,9.5169,2.5932,3.6699,0.6861,634,288.51,-7.56,2.46,0,0,1,1,1,1,0,0,1,1,1
1388,9.5169,2.5932,3.6699,0.6861,634,288.51,-7.56,2.46,0,0,1,1,1,1,1,0,1,1,1
1389,9.4879,2.5663,3.6972,0.6816,603,270.05,-7.56,2.46,1,0,1,1,1,0,0,0,1,1,0
1390,9.4879,2.5663,3.6972,0.6816,603,270.05,-7.56,2.46,1,0,1,1,1,0,1,0,1,1,0
1391,9.4879,2.5663,3.6972,0.6816,603,270.05,-7.56,2.46,1,0,1,1,1,1,0,0,1,1,0
1392,9.4879,2.5663,3.6972,0.6816,603,270.05,-7.56,2.46,1,0,1,1,1,1,1,0,1,1,0
1393,9.4759,2.567,3.6915,0.6799,606,270.01,-7.56,2.45,1,0,1,1,0,0,0,0,1,1,0
1394,9.4759,2.567,3.6915,0.6799,606,270.01,-7.56,2.45,1,0,1,1,0,0,1,0,1,1,0
1395,9.4759,2.567,3.6915,0.6799,606,270.01,-7.56,2.45,1,0,1,1,0,1,0,0,1,1,0
1396,9.4759,2.567,3.6915,0.6799,606,270.01,-7.56,2.45,1,0,1,1,0,1,1,0,1,1,0
1397,9.4566,2.5977,3.6403,0.684,636,287.89,-7.56,2.46,0,0,1,1,0,0,0,0,1,1,1
1398,9.4566,2.5977,3.6403,0.684,636,287.89,-7.56,2.46,0,0,1,1,0,0,1,0,1,1,1
1399,9.4566,2.5977,3.6403,0.684,636,287.89,-7.56,2.46,0,0,1,1,0,1,0,0,1,1,1
1400,9.4566,2.5977,3.6403,0.684,636,287.89,-7.56,2.46,0,0,1,1,0,1,1,0,1,1,1
1401,9.4451,2.8922,3.2657,0.6242,1429,1423.72,-7.16,2.85,1,1,0,1,0,0,0,0,0,0,1
1402,9.4451,2.8922,3.2657,0.6242,1429,1423.72,-7.16,2.85,1,1,0,1,0,1,0,0,0,0,1
1403,9.4415,2.5333,3.7269,0.6825,611,310.14,-7.56,2.73,1,0,1,1,1,0,0,0,1,0,0
1404,9.4415,2.5333,3.7269,0.6825,611,310.14,-7.56,2.73,1,0,1,1,1,0,1,0,1,0,0
1405,9.4415,2.5333,3.7269,0.6825,611,310.14,-7.56,2.73,1,0,1,1,1,1,0,0,1,0,0
1406,9.4415,2.5333,3.7269,0.6825,611,310.14,-7.56,2.73,1,0,1,1,1,1,1,0,1,0,0
1407,9.3986,1.7425,5.3937,0.65,1277,3310.46,-38.26,3.76,0,0,0,0,0,0,1,0,1,0,1
1408,9.3986,1.7425,5.3937,0.65,1277,3310.46,-38.26,3.76,0,0,0,0,0,1,1,0,1,0,1
1409,9.3706,2.8985,3.2329,0.6325,1445,1490.37,-8.84,2.85,0,0,0,1,0,0,1,1,0,0,0
1410,9.3706,2.8985,3.2329,0.6325,1445,1490.37,-8.84,2.85,0,0,0,1,0,0,1,1,0,0,1
1411,9.3706,2.8985,3.2329,0.6325,1445,1490.37,-8.84,2.85,0,0,0,1,0,1,1,1,0,0,0
1412,9.3706,2.8985,3.2329,0.6325,1445,1490.37,-8.84,2.85,0,0,0,1,0,1,1,1,0,0,1
1413,9.3663,2.5189,3.7183,0.6826,608,305.74,-7.56,2.73,1,0,1,1,1,0,0,0,1,0,1
1414,9.3663,2.5189,3.7183,0.6826,608,305.74,-7.56,2.73,1,0,1,1,1,0,1,0,1,0,1
1415,9.3663,2.5189,3.7183,0.6826,608,305.74,-7.56,2.73,1,0,1,1,1,1,0,0,1,0,1
1416,9.3663,2.5189,3.7183,0.6826,608,305.74,-7.56,2.73,1,0,1,1,1,1,1,0,1,0,1
1417,9.2852,2.4176,3.8406,0.6704,534,273.17,-7.32,2.81,1,1,1,1,1,0,0,0,1,0,0
1418,9.2852,2.4176,3.8406,0.6704,534,273.17,-7.32,2.81,1,1,1,1,1,0,1,0,1,0,0
1419,9.2852,2.4176,3.8406,0.6704,534,273.17,-7.32,2.81,1,1,1,1,1,1,0,0,1,0,0
1420,9.2852,2.4176,3.8406,0.6704,534,273.17,-7.32,2.81,1,1,1,1,1,1,1,0,1,0,0
1421,9.2609,2.4157,3.8336,0.6731,520,259.03,-7.32,2.82,1,1,1,1,1,0,0,1,1,0,0
1422,9.2609,2.4157,3.8336,0.6731,520,259.03,-7.32,2.82,1,1,1,1,1,0,0,1,1,0,1
1423,9.2609,2.4157,3.8336,0.6731,520,259.03,-7.32,2.82,1,1,1,1,1,0,1,1,1,0,0
1424,9.2609,2.4157,3.8336,0.6731,520,259.03,-7.32,2.82,1,1,1,1,1,0,1,1,1,0,1
1425,9.2609,2.4157,3.8336,0.6731,520,259.03,-7.32,2.82,1,1,1,1,1,1,0,1,1,0,0
1426,9.2609,2.4157,3.8336,0.6731,520,259.03,-7.32,2.82,1,1,1,1,1,1,0,1,1,0,1
1427,9.2609,2.4157,3.8336,0.6731,520,259.03,-7.32,2.82,1,1,1,1,1,1,1,1,1,0,0
1428,9.2609,2.4157,3.8336,0.6731,520,259.03,-7.32,2.82,1,1,1,1,1,1,1,1,1,0,1
1429,9.2277,2.501,3.6896,0.6792,611,307.27,-7.86,2.72,1,0,1,1,0,0,0,0,1,0,0
1430,9.2277,2.501,3.6896,0.6792,611,307.27,-7.86,2.72,1,0,1,1,0,0,1,0,1,0,0
1431,9.2277,2.501,3.6896,0.6792,611,307.27,-7.86,2.72,1,0,1,1,0,1,0,0,1,0,0
1432,9.2277,2.501,3.6896,0.6792,611,307.27,-7.86,2.72,1,0,1,1,0,1,1,0,1,0,0
1433,9.222,2.4152,3.8182,0.6685,537,273.1,-7.32,2.8,1,1,1,1,0,0,0,0,1,0,0
1434,9.222,2.4152,3.8182,0.6685,537,273.1,-7.32,2.8,1,1,1,1,0,0,1,0,1,0,0
1435,9.222,2.4152,3.8182,0.6685,537,273.1,-7.32,2.8,1,1,1,1,0,1,0,0,1,0,0
1436,9.222,2.4152,3.8182,0.6685,537,273.1,-7.32,2.8,1,1,1,1,0,1,1,0,1,0,0
1437,9.219,2.878,3.2033,0.6307,1446,1457.59,-8.84,2.85,0,0,0,1,0,0,0,1,0,0,0
1438,9.219,2.878,3.2033,0.6307,1446,1457.59,-8.84,2.85,0,0,0,1,0,0,0,1,0,0,1
1439,9.219,2.878,3.2033,0.6307,1446,1457.59,-8.84,2.85,0,0,0,1,0,1,0,1,0,0,0
1440,9.219,2.878,3.2033,0.6307,1446,1457.59,-8.84,2.85,0,0,0,1,0,1,0,1,0,0,1
1441,9.1844,2.4874,3.6924,0.6782,609,304.35,-7.86,2.72,1,0,1,1,0,0,0,0,1,0,1
1442,9.1844,2.4874,3.6924,0.6782,609,304.35,-7.86,2.72,1,0,1,1,0,0,1,0,1,0,1
1443,9.1844,2.4874,3.6924,0.6782,609,304.35,-7.86,2.72,1,0,1,1,0,1,0,0,1,0,1
1444,9.1844,2.4874,3.6924,0.6782,609,304.35,-7.86,2.72,1,0,1,1,0,1,1,0,1,0,1
1445,9.1823,2.5312,3.6276,0.68,600,262.34,-7.56,2.46,1,0,1,1,1,0,0,0,1,1,1
1446,9.1823,2.5312,3.6276,0.68,600,262.34,-7.56,2.46,1,0,1,1,1,0,1,0,1,1,1
1447,9.1823,2.5312,3.6276,0.68,600,262.34,-7.56,2.46,1,0,1,1,1,1,0,0,1,1,1
1448,9.1823,2.5312,3.6276,0.68,600,262.34,-7.56,2.46,1,0,1,1,1,1,1,0,1,1,1
1449,9.1802,2.4712,3.7149,0.6804,629,333.67,-8.99,2.77,0,0,1,1,1,0,0,0,1,0,0
1450,9.1802,2.4712,3.7149,0.6804,629,333.67,-8.99,2.77,0,0,1,1,1,0,1,0,1,0,0
1451,9.1802,2.4712,3.7149,0.6804,629,333.67,-8.99,2.77,0,0,1,1,1,1,0,0,1,0,0
1452,9.1802,2.4712,3.7149,0.6804,629,333.67,-8.99,2.77,0,0,1,1,1,1,1,0,1,0,0
1453,9.1754,2.9518,3.1084,0.6302,1452,1502.91,-7.16,2.85,1,0,0,1,0,0,0,0,0,0,1
1454,9.1754,2.9518,3.1084,0.6302,1452,1502.91,-7.16,2.85,1,0,0,1,0,1,0,0,0,0,1
1455,9.1611,2.409,3.8028,0.673,523,258.53,-7.32,2.82,1,1,1,1,0,0,0,1,1,0,0
1456,9.1611,2.409,3.8028,0.673,523,258.53,-7.32,2.82,1,1,1,1,0,0,0,1,1,0,1
1457,9.1611,2.409,3.8028,0.673,523,258.53,-7.32,2.82,1,1,1,1,0,0,1,1,1,0,0
1458,9.1611,2.409,3.8028,0.673,523,258.53,-7.32,2.82,1,1,1,1,0,0,1,1,1,0,1
1459,9.1611,2.409,3.8028,0.673,523,258.53,-7.32,2.82,1,1,1,1,0,1,0,1,1,0,0
1460,9.1611,2.409,3.8028,0.673,523,258.53,-7.32,2.82,1,1,1,1,0,1,0,1,1,0,1
1461,9.1611,2.409,3.8028,0.673,523,258.53,-7.32,2.82,1,1,1,1,0,1,1,1,1,0,0
1462,9.1611,2.409,3.8028,0.673,523,258.53,-7.32,2.82,1,1,1,1,0,1,1,1,1,0,1
1463,9.124,1.7378,5.2503,0.6436,1271,3298.45,-38.26,3.79,0,0,0,0,0,0,0,0,1,0,1
1464,9.124,1.7378,5.2503,0.6436,1271,3298.45,-38.26,3.79,0,0,0,0,0,1,0,0,1,0,1
1465,9.1134,2.476,3.6807,0.6763,590,289.09,-7.86,2.74,1,0,1,1,0,0,0,1,1,0,0
1466,9.1134,2.476,3.6807,0.6763,590,289.09,-7.86,2.74,1,0,1,1,0,0,0,1,1,0,1
1467,9.1134,2.476,3.6807,0.6763,590,289.09,-7.86,2.74,1,0,1,1,0,0,1,1,1,0,0
1468,9.1134,2.476,3.6807,0.6763,590,289.09,-7.86,2.74,1,0,1,1,0,0,1,1,1,0,1
1469,9.1134,2.476,3.6807,0.6763,590,289.09,-7.86,2.74,1,0,1,1,0,1,0,1,1,0,0
1470,9.1134,2.476,3.6807,0.6763,590,289.09,-7.86,2.74,1,0,1,1,0,1,0,1,1,0,1
1471,9.1134,2.476,3.6807,0.6763,590,289.09,-7.86,2.74,1,0,1,1,0,1,1,1,1,0,0
1472,9.1134,2.476,3.6807,0.6763,590,289.09,-7.86,2.74,1,0,1,1,0,1,1,1,1,0,1
1473,9.113,2.5269,3.6064,0.6802,591,248.14,-7.56,2.46,1,0,1,1,1,0,0,1,1,1,0
1474,9.113,2.5269,3.6064,0.6802,591,248.14,-7.56,2.46,1,0,1,1,1,0,0,1,1,1,1
1475,9.113,2.5269,3.6064,0.6802,591,248.14,-7.56,2.46,1,0,1,1,1,0,1,1,1,1,0
1476,9.113,2.5269,3.6064,0.6802,591,248.14,-7.56,2.46,1,0,1,1,1,0,1,1,1,1,1
1477,9.113,2.5269,3.6064,0.6802,591,248.14,-7.56,2.46,1,0,1,1,1,1,0,1,1,1,0
1478,9.113,2.5269,3.6064,0.6802,591,248.14,-7.56,2.46,1,0,1,1,1,1,0,1,1,1,1
1479,9.113,2.5269,3.6064,0.6802,591,248.14,-7.56,2.46,1,0,1,1,1,1,1,1,1,1,0
1480,9.113,2.5269,3.6064,0.6802,591,248.14,-7.56,2.46,1,0,1,1,1,1,1,1,1,1,1
1481,9.1069,2.4382,3.7351,0.6746,544,248.82,-6.23,2.53,0,1,1,1,1,0,0,0,1,1,0
1482,9.1069,2.4382,3.7351,0.6746,544,248.82,-6.23,2.53,0,1,1,1,1,0,1,0,1,1,0
1483,9.1069,2.4382,3.7351,0.6746,544,248.82,-6.23,2.53,0,1,1,1,1,1,0,0,1,1,0
1484,9.1069,2.4382,3.7351,0.6746,544,248.82,-6.23,2.53,0,1,1,1,1,1,1,0,1,1,0
1485,9.1064,2.8813,3.1606,0.6299,1459,1519.32,-7.0,2.87,0,0,0,1,0,0,1,0,0,0,1
1486,9.1064,2.8813,3.1606,0.6299,1459,1519.32,-7.0,2.87,0,0,0,1,0,1,1,0,0,0,1
1487,9.103,2.5316,3.5958,0.6772,604,261.85,-7.56,2.46,1,0,1,1,0,0,0,0,1,1,1
1488,9.103,2.5316,3.5958,0.6772,604,261.85,-7.56,2.46,1,0,1,1,0,0,1,0,1,1,1
1489,9.103,2.5316,3.5958,0.6772,604,261.85,-7.56,2.46,1,0,1,1,0,1,0,0,1,1,1
1490,9.103,2.5316,3.5958,0.6772,604,261.85,-7.56,2.46,1,0,1,1,0,1,1,0,1,1,1
1491,9.0731,2.4296,3.7344,0.6761,531,234.61,-6.23,2.53,0,1,1,1,1,0,0,1,1,1,0
1492,9.0731,2.4296,3.7344,0.6761,531,234.61,-6.23,2.53,0,1,1,1,1,0,0,1,1,1,1
1493,9.0731,2.4296,3.7344,0.6761,531,234.61,-6.23,2.53,0,1,1,1,1,0,1,1,1,1,0
1494,9.0731,2.4296,3.7344,0.6761,531,234.61,-6.23,2.53,0,1,1,1,1,0,1,1,1,1,1
1495,9.0731,2.4296,3.7344,0.6761,531,234.61,-6.23,2.53,0,1,1,1,1,1,0,1,1,1,0
1496,9.0731,2.4296,3.7344,0.6761,531,234.61,-6.23,2.53,0,1,1,1,1,1,0,1,1,1,1
1497,9.0731,2.4296,3.7344,0.6761,531,234.61,-6.23,2.53,0,1,1,1,1,1,1,1,1,1,0
1498,9.0731,2.4296,3.7344,0.6761,531,234.61,-6.23,2.53,0,1,1,1,1,1,1,1,1,1,1
1499,9.0582,2.4235,3.7376,0.6752,545,248.53,-6.23,2.52,0,1,1,1,0,0,0,0,1,1,0
1500,9.0582,2.4235,3.7376,0.6752,545,248.53,-6.23,2.52,0,1,1,1,0,0,1,0,1,1,0
1501,9.0582,2.4235,3.7376,0.6752,545,248.53,-6.23,2.52,0,1,1,1,0,1,0,0,1,1,0
1502,9.0582,2.4235,3.7376,0.6752,545,248.53,-6.23,2.52,0,1,1,1,0,1,1,0,1,1,0
1503,9.0291,2.8743,3.1414,0.6314,1476,1472.17,-7.7,2.81,0,0,0,1,0,0,0,0,0,0,0
1504,9.0291,2.8743,3.1414,0.6314,1476,1472.17,-7.7,2.81,0,0,0,1,0,1,0,0,0,0,0
1505,9.0153,2.452,3.6767,0.6794,627,327.05,-8.99,2.77,0,0,1,1,1,0,0,0,1,0,1
1506,9.0153,2.452,3.6767,0.6794,627,327.05,-8.99,2.77,0,0,1,1,1,0,1,0,1,0,1
1507,9.0153,2.452,3.6767,0.6794,627,327.05,-8.99,2.77,0,0,1,1,1,1,0,0,1,0,1
1508,9.0153,2.452,3.6767,0.6794,627,327.05,-8.99,2.77,0,0,1,1,1,1,1,0,1,0,1
1509,8.9786,1.7132,5.2407,0.6514,1248,3149.1,-38.26,3.82,1,0,0,0,0,0,0,0,1,0,1
1510,8.9786,1.7132,5.2407,0.6514,1248,3149.1,-38.26,3.82,1,0,0,0,0,1,0,0,1,0,1
1511,8.9533,2.3855,3.7532,0.6679,533,265.96,-7.32,2.81,1,1,1,1,1,0,0,0,1,0,1
1512,8.9533,2.3855,3.7532,0.6679,533,265.96,-7.32,2.81,1,1,1,1,1,0,1,0,1,0,1
1513,8.9533,2.3855,3.7532,0.6679,533,265.96,-7.32,2.81,1,1,1,1,1,1,0,0,1,0,1
1514,8.9533,2.3855,3.7532,0.6679,533,265.96,-7.32,2.81,1,1,1,1,1,1,1,0,1,0,1
1515,8.9339,2.4458,3.6528,0.6756,632,332.95,-9.07,2.75,0,0,1,1,0,0,0,0,1,0,0
1516,8.9339,2.4458,3.6528,0.6756,632,332.95,-9.07,2.75,0,0,1,1,0,0,1,0,1,0,0
1517,8.9339,2.4458,3.6528,0.6756,632,332.95,-9.07,2.75,0,0,1,1,0,1,0,0,1,0,0
1518,8.9339,2.4458,3.6528,0.6756,632,332.95,-9.07,2.75,0,0,1,1,0,1,1,0,1,0,0
1519,8.9269,2.4077,3.7076,0.6741,540,244.75,-6.23,2.54,0,1,1,1,1,0,0,0,1,1,1
1520,8.9269,2.4077,3.7076,0.6741,540,244.75,-6.23,2.54,0,1,1,1,1,0,1,0,1,1,1
1521,8.9269,2.4077,3.7076,0.6741,540,244.75,-6.23,2.54,0,1,1,1,1,1,0,0,1,1,1
1522,8.9269,2.4077,3.7076,0.6741,540,244.75,-6.23,2.54,0,1,1,1,1,1,1,0,1,1,1
1523,8.9064,2.9827,2.9861,0.6337,1477,1286.8,-7.92,2.74,0,0,0,1,0,0,0,0,0,1,0
1524,8.9064,2.9827,2.9861,0.6337,1477,1286.8,-7.92,2.74,0,0,0,1,0,1,0,0,0,1,0
1525,8.8983,2.4401,3.6467,0.6759,611,305.45,-8.99,2.79,0,0,1,1,1,0,0,1,1,0,0
1526,8.8983,2.4401,3.6467,0.6759,611,305.45,-8.99,2.79,0,0,1,1,1,0,0,1,1,0,1
1527,8.8983,2.4401,3.6467,0.6759,611,305.45,-8.99,2.79,0,0,1,1,1,0,1,1,1,0,0
1528,8.8983,2.4401,3.6467,0.6759,611,305.45,-8.99,2.79,0,0,1,1,1,0,1,1,1,0,1
1529,8.8983,2.4401,3.6467,0.6759,611,305.45,-8.99,2.79,0,0,1,1,1,1,0,1,1,0,0
1530,8.8983,2.4401,3.6467,0.6759,611,305.45,-8.99,2.79,0,0,1,1,1,1,0,1,1,0,1
1531,8.8983,2.4401,3.6467,0.6759,611,305.45,-8.99,2.79,0,0,1,1,1,1,1,1,1,0,0
1532,8.8983,2.4401,3.6467,0.6759,611,305.45,-8.99,2.79,0,0,1,1,1,1,1,1,1,0,1
1533,8.8981,2.4071,3.6967,0.6748,532,232.8,-6.23,2.53,0,1,1,1,0,0,0,1,1,1,0
1534,8.8981,2.4071,3.6967,0.6748,532,232.8,-6.23,2.53,0,1,1,1,0,0,0,1,1,1,1
1535,8.8981,2.4071,3.6967,0.6748,532,232.8,-6.23,2.53,0,1,1,1,0,0,1,1,1,1,0
1536,8.8981,2.4071,3.6967,0.6748,532,232.8,-6.23,2.53,0,1,1,1,0,0,1,1,1,1,1
1537,8.8981,2.4071,3.6967,0.6748,532,232.8,-6.23,2.53,0,1,1,1,0,1,0,1,1,1,0
1538,8.8981,2.4071,3.6967,0.6748,532,232.8,-6.23,2.53,0,1,1,1,0,1,0,1,1,1,1
1539,8.8981,2.4071,3.6967,0.6748,532,232.8,-6.23,2.53,0,1,1,1,0,1,1,1,1,1,0
1540,8.8981,2.4071,3.6967,0.6748,532,232.8,-6.23,2.53,0,1,1,1,0,1,1,1,1,1,1
1541,8.8798,2.3803,3.7305,0.666,536,265.21,-7.32,2.81,1,1,1,1,0,0,0,0,1,0,1
1542,8.8798,2.3803,3.7305,0.666,536,265.21,-7.32,2.81,1,1,1,1,0,0,1,0,1,0,1
1543,8.8798,2.3803,3.7305,0.666,536,265.21,-7.32,2.81,1,1,1,1,0,1,0,0,1,0,1
1544,8.8798,2.3803,3.7305,0.666,536,265.21,-7.32,2.81,1,1,1,1,0,1,1,0,1,0,1
1545,8.8539,3.0828,2.872,0.6406,1511,1347.44,-7.52,2.77,0,1,0,1,0,0,1,1,0,1,0
1546,8.8539,3.0828,2.872,0.6406,1511,1347.44,-7.52,2.77,0,1,0,1,0,0,1,1,0,1,1
1547,8.8539,3.0828,2.872,0.6406,1511,1347.44,-7.52,2.77,0,1,0,1,0,1,1,1,0,1,0
1548,8.8539,3.0828,2.872,0.6406,1511,1347.44,-7.52,2.77,0,1,0,1,0,1,1,1,0,1,1
1549,8.8207,2.428,3.6329,0.6746,630,325.65,-9.07,2.76,0,0,1,1,0,0,0,0,1,0,1
1550,8.8207,2.428,3.6329,0.6746,630,325.65,-9.07,2.76,0,0,1,1,0,0,1,0,1,0,1
1551,8.8207,2.428,3.6329,0.6746,630,325.65,-9.07,2.76,0,0,1,1,0,1,0,0,1,0,1
1552,8.8207,2.428,3.6329,0.6746,630,325.65,-9.07,2.76,0,0,1,1,0,1,1,0,1,0,1
1553,8.8134,2.8034,3.1438,0.6343,1422,1280.93,-8.84,2.86,0,1,0,1,0,0,0,1,0,0,0
1554,8.8134,2.8034,3.1438,0.6343,1422,1280.93,-8.84,2.86,0,1,0,1,0,0,0,1,0,0,1
1555,8.8134,2.8034,3.1438,0.6343,1422,1280.93,-8.84,2.86,0,1,0,1,0,1,0,1,0,0,0
1556,8.8134,2.8034,3.1438,0.6343,1422,1280.93,-8.84,2.86,0,1,0,1,0,1,0,1,0,0,1
1557,8.81,2.8043,3.1416,0.6278,1451,1379.28,-7.82,2.8,0,1,0,1,0,0,0,0,0,0,0
1558,8.81,2.8043,3.1416,0.6278,1451,1379.28,-7.82,2.8,0,1,0,1,0,1,0,0,0,0,0
1559,8.7979,2.8169,3.1232,0.6274,1436,1386.41,-7.94,2.84,0,1,0,1,0,0,0,0,0,0,1
1560,8.7979,2.8169,3.1232,0.6274,1436,1386.41,-7.94,2.84,0,1,0,1,0,1,0,0,0,0,1
1561,8.7779,2.4793,3.5405,0.6797,590,242.72,-7.56,2.46,1,0,1,1,0,0,0,1,1,1,0
1562,8.7779,2.4793,3.5405,0.6797,590,242.72,-7.56,2.46,1,0,1,1,0,0,0,1,1,1,1
1563,8.7779,2.4793,3.5405,0.6797,590,242.72,-7.56,2.46,1,0,1,1,0,0,1,1,1,1,0
1564,8.7779,2.4793,3.5405,0.6797,590,242.72,-7.56,2.46,1,0,1,1,0,0,1,1,1,1,1
1565,8.7779,2.4793,3.5405,0.6797,590,242.72,-7.56,2.46,1,0,1,1,0,1,0,1,1,1,0
1566,8.7779,2.4793,3.5405,0.6797,590,242.72,-7.56,2.46,1,0,1,1,0,1,0,1,1,1,1
1567,8.7779,2.4793,3.5405,0.6797,590,242.72,-7.56,2.46,1,0,1,1,0,1,1,1,1,1,0
1568,8.7779,2.4793,3.5405,0.6797,590,242.72,-7.56,2.46,1,0,1,1,0,1,1,1,1,1,1
1569,8.7346,2.4185,3.6115,0.6726,614,306.46,-9.07,2.78,0,0,1,1,0,0,0,1,1,0,0
1570,8.7346,2.4185,3.6115,0.6726,614,306.46,-9.07,2.78,0,0,1,1,0,0,0,1,1,0,1
1571,8.7346,2.4185,3.6115,0.6726,614,306.46,-9.07,2.78,0,0,1,1,0,0,1,1,1,0,0
1572,8.7346,2.4185,3.6115,0.6726,614,306.46,-9.07,2.78,0,0,1,1,0,0,1,1,1,0,1
1573,8.7346,2.4185,3.6115,0.6726,614,306.46,-9.07,2.78,0,0,1,1,0,1,0,1,1,0,0
1574,8.7346,2.4185,3.6115,0.6726,614,306.46,-9.07,2.78,0,0,1,1,0,1,0,1,1,0,1
1575,8.7346,2.4185,3.6115,0.6726,614,306.46,-9.07,2.78,0,0,1,1,0,1,1,1,1,0,0
1576,8.7346,2.4185,3.6115,0.6726,614,306.46,-9.07,2.78,0,0,1,1,0,1,1,1,1,0,1
1577,8.7232,2.3803,3.6647,0.6734,542,242.12,-6.23,2.53,0,1,1,1,0,0,0,0,1,1,1
1578,8.7232,2.3803,3.6647,0.6734,542,242.12,-6.23,2.53,0,1,1,1,0,0,1,0,1,1,1
1579,8.7232,2.3803,3.6647,0.6734,542,242.12,-6.23,2.53,0,1,1,1,0,1,0,0,1,1,1
1580,8.7232,2.3803,3.6647,0.6734,542,242.12,-6.23,2.53,0,1,1,1,0,1,1,0,1,1,1
1581,8.6864,2.8691,3.0276,0.6294,1433,1383.81,-8.84,2.85,1,0,0,1,0,0,0,1,0,0,0
1582,8.6864,2.8691,3.0276,0.6294,1433,1383.81,-8.84,2.85,1,0,0,1,0,0,0,1,0,0,1
1583,8.6864,2.8691,3.0276,0.6294,1433,1383.81,-8.84,2.85,1,0,0,1,0,1,0,1,0,0,0
1584,8.6864,2.8691,3.0276,0.6294,1433,1383.81,-8.84,2.85,1,0,0,1,0,1,0,1,0,0,1
1585,8.6663,2.8992,2.9892,0.6332,1445,1443.64,-7.16,2.86,1,0,0,1,0,0,1,0,0,0,1
1586,8.6663,2.8992,2.9892,0.6332,1445,1443.64,-7.16,2.86,1,0,0,1,0,1,1,0,0,0,1
1587,8.5838,2.8195,3.0445,0.629,1450,1327.23,-7.56,2.81,0,1,0,1,0,0,1,0,0,0,0
1588,8.5838,2.8195,3.0445,0.629,1450,1327.23,-7.56,2.81,0,1,0,1,0,1,1,0,0,0,0
1589,8.5799,1.6298,5.2645,0.646,1192,2646.52,-38.26,3.89,1,1,0,0,0,0,0,0,1,0,1
1590,8.5799,1.6298,5.2645,0.646,1192,2646.52,-38.26,3.89,1,1,0,0,0,1,0,0,1,0,1
1591,8.5537,2.779,3.078,0.6217,1401,1255.19,-8.84,2.89,1,1,0,1,0,0,0,1,0,0,0
1592,8.5537,2.779,3.078,0.6217,1401,1255.19,-8.84,2.89,1,1,0,1,0,0,0,1,0,0,1
1593,8.5537,2.779,3.078,0.6217,1401,1255.19,-8.84,2.89,1,1,0,1,0,1,0,1,0,0,0
1594,8.5537,2.779,3.078,0.6217,1401,1255.19,-8.84,2.89,1,1,0,1,0,1,0,1,0,0,1
1595,8.5302,1.686,5.0593,0.6508,1257,2938.53,-38.26,3.79,1,0,0,0,0,0,1,0,1,0,1
1596,8.5302,1.686,5.0593,0.6508,1257,2938.53,-38.26,3.79,1,0,0,0,0,1,1,0,1,0,1
1597,8.5042,2.7894,3.0488,0.624,1415,1282.72,-7.16,2.86,1,1,0,1,0,0,0,0,0,0,0
1598,8.5042,2.7894,3.0488,0.624,1415,1282.72,-7.16,2.86,1,1,0,1,0,1,0,0,0,0,0
1599,8.4947,2.956,2.8737,0.6396,1512,1251.4,-7.44,2.72,0,0,0,1,0,0,0,1,0,1,0
1600,8.4947,2.956,2.8737,0.6396,1512,1251.4,-7.44,2.72,0,0,0,1,0,0,0,1,0,1,1
1601,8.4947,2.956,2.8737,0.6396,1512,1251.4,-7.44,2.72,0,0,0,1,0,1,0,1,0,1,0
1602,8.4947,2.956,2.8737,0.6396,1512,1251.4,-7.44,2.72,0,0,0,1,0,1,0,1,0,1,1
1603,8.4925,2.9788,2.8509,0.6364,1499,1229.1,-7.52,2.75,1,1,0,1,0,0,0,1,0,1,0
1604,8.4925,2.9788,2.8509,0.6364,1499,1229.1,-7.52,2.75,1,1,0,1,0,0,0,1,0,1,1
1605,8.4925,2.9788,2.8509,0.6364,1499,1229.1,-7.52,2.75,1,1,0,1,0,1,0,1,0,1,0
1606,8.4925,2.9788,2.8509,0.6364,1499,1229.1,-7.52,2.75,1,1,0,1,0,1,0,1,0,1,1
1607,8.4546,2.9834,2.8338,0.6498,1425,1105.86,-7.83,2.62,1,0,0,1,1,0,1,0,1,1,0
1608,8.4546,2.9834,2.8338,0.6498,1425,1105.86,-7.83,2.62,1,0,0,1,1,1,1,0,1,1,0
